DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1986,3.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1987,2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1988,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1989,-2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1990,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1991,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1992,0.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1993,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1994,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1995,2.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1996,2.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1997,3.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1998,2.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,1999,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2000,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2001,0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2002,0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2003,-1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2004,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2005,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2006,3.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2007,4.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2008,3.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2009,-0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2010,0.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2011,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2012,2.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2013,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2014,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2015,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2016,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2017,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2018,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2019,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2020,-1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2021,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,NO,2022,3.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,1996,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,1997,3.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,1998,2.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,1999,-3.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2000,-2.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2001,-3.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2002,-3.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2003,0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2004,1.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2005,3.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2006,4.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2007,5.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2008,4.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2009,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2010,-2.8,b
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2011,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2012,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2013,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2014,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2015,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2016,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2017,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2018,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2019,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2020,-0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2021,2.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PL,2022,0.3,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,1996,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,1997,2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,1998,3.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,1999,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2000,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2001,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2002,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2003,-1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2004,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2005,0.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2006,0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2007,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2008,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2009,-2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2010,-0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2011,-2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2012,-4.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2013,-2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2014,2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2015,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2016,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2017,3.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2018,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2019,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2020,-1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2021,1.8,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,PT,2022,3.3,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,1996,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,1997,-0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,1998,-6.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,1999,-4.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2000,-1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2001,-1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2002,6.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2003,-3.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2004,5.2,b
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2005,-2.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2006,4.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2007,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2008,-0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2009,-3.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2010,-5.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2011,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2012,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2013,-0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2014,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2015,2.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2016,1.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2017,2.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2018,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2019,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2020,-1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2021,2.1,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RO,2022,1.6,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,1996,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,1997,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,1998,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,1999,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2000,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2001,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2002,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2003,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2004,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2005,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2006,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2007,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2008,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2009,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2010,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2011,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2012,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2013,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2014,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2015,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2016,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2017,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2018,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2019,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2020,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2021,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,RS,2022,,c
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,1994,-1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,1995,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,1996,-0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,1997,-1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,1998,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,1999,2.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2000,2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2001,2.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2002,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2003,-0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2004,-0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2005,0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2006,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2007,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2008,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2009,-2.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2010,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2011,2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2012,0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2013,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2014,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2015,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2016,2.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2017,2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2018,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2019,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2020,-1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2021,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SE,2022,2.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,1996,-1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,1997,-2.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,1998,0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,1999,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2000,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2001,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2002,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2003,0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2004,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2005,-0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2006,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2007,3.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2008,2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2009,-2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2010,-2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2011,-2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2012,-1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2013,-2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2014,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2015,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2016,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2017,3.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2018,3.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2019,2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2020,-0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2021,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SI,2022,2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,1996,2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,1997,-1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,1998,-1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,1999,-3.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2000,-2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2001,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2002,-0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2003,0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2004,-2.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2005,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2006,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2007,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2008,2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2009,-3.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2010,-1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2011,2.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2012,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2013,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2014,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,SAL_DC,SK,2015,2.5,
