DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,1993,69.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,1994,70.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,1995,71.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,1996,72.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,1997,72.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,1998,73.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,1999,73.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2000,74.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2001,76.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2002,77.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2003,78.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2004,81.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2005,83.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2006,86.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2007,90.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2008,94.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2009,93.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2010,94.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2011,97.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2012,99.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2013,99.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2014,100.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2016,100.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2017,103.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2018,106.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2019,109.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2020,111.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2021,117.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA19,2022,131.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1980,40.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1981,43.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1982,46.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1983,48.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1984,51.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1985,52.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1986,53.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1987,55.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1988,56.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1989,58.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1990,61.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1991,64.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1992,67.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1993,69.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1994,70.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1995,71.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1996,72.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1997,72.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1998,73.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,1999,73.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2000,74.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2001,76.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2002,77.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2003,78.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2004,81.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2005,83.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2006,86.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2007,90.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2008,94.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2009,94.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2010,94.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2011,97.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2012,99.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2013,99.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2014,100.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2016,100.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2017,103.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2018,106.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2019,109.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2020,111.6,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2021,117.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EA20,2022,131.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,1998,57.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,1999,58.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2000,59.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2001,63.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2002,65.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2003,67.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2004,71.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2005,76.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2006,83.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2007,94.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2008,97.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2009,89.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2010,87.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2011,90.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2012,94.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2013,98.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2014,99.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2015,100.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2016,99.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2017,100.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2018,102.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2019,104.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2020,105.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2021,115.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EE,2022,135.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2000,88.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2001,90.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2002,91.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2003,93.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2004,95.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2005,98.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2006,101.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2007,103.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2008,108.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2009,108.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2010,108.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2011,108.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2012,107.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2013,106.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2014,102.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2016,98.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2017,98.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2018,98.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2019,98.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2020,98.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2021,100.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EL,2022,107.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1980,22.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1981,25.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1982,29.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1983,32.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1984,35.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1985,39.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1986,41.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1987,42.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1988,44.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1989,47.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1990,49.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1991,51.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1992,54.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1993,56.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1994,57.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1995,60.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1996,62.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1997,63.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1998,64.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,1999,65.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2000,68.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2001,70.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2002,71.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2003,73.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2004,76.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2005,80.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2006,85.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2007,89.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2008,94.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2009,95.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2010,97.5,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2011,101.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2012,100.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2013,101.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2014,101.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2015,100.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2016,98.7,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2017,100.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2018,103.3,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2019,104.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2020,103.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2021,112.3,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,ES,2022,127.0,p
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,1995,69.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,1996,70.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,1997,71.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,1998,71.6,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,1999,72.1,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2000,73.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2001,75.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2002,76.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2003,77.7,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2004,80.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2005,82.5,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2006,86.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2007,90.0,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2008,94.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2009,93.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2010,94.5,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2011,97.4,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2012,99.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2013,99.3,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2014,99.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2015,100.0,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2016,100.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2017,103.2,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2018,106.7,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2019,109.9,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2020,111.8,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2021,118.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,EU27_2020,2022,132.1,
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,FI,1995,66.9,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,FI,1996,66.2,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,FI,1997,67.8,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,FI,1998,69.4,s
ESTAT:STS_COPI_A(1.0),26/04/23 11:00:00,A,CSTO,CPA_F41001_X_410014,NSA,I15,FI,1999,70.3,s
