DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2014,101.36,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2016,101.04,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2017,104.24,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2018,107.29,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2019,110.86,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2020,116.62,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2021,123.98,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,FR,2022,131.88,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2000,66.73,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2001,67.94,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2002,71.70,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2003,74.02,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2004,82.19,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2005,91.45,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2006,107.68,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2007,120.65,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2008,124.14,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2009,117.93,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2010,110.47,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2011,110.66,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2012,108.93,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2013,104.63,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2014,102.98,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2016,100.89,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2017,104.75,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2018,111.14,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2019,121.10,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2020,130.38,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2021,139.91,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HR,2022,160.69,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2007,98.91,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2008,101.26,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2009,95.95,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2010,93.66,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2011,90.45,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2012,87.10,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2013,84.87,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2014,88.43,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2016,113.38,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2017,127.24,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2018,145.50,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2019,170.17,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2020,178.58,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2021,208.04,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,HU,2022,253.58,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2000,78.72,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2001,90.59,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2002,94.62,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2003,108.18,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2004,120.26,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2005,131.89,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2006,151.50,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2007,162.81,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2008,151.51,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2009,122.49,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2010,105.96,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2011,87.86,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2012,76.04,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2013,76.99,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2014,89.72,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2016,107.46,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2017,119.14,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2018,131.33,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2019,134.41,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2020,134.82,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2021,145.98,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IE,2022,163.99,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2000,71.99,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2001,76.18,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2002,85.25,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2003,90.49,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2004,96.07,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2005,103.40,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2006,109.33,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2007,114.79,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2008,117.82,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2009,117.24,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2010,118.10,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2011,119.70,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2012,116.70,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2013,109.10,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2014,104.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2016,100.30,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2017,99.20,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2018,98.60,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2019,98.50,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2020,100.40,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2021,103.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,IT,2022,106.90,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2000,41.43,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2001,46.65,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2002,49.26,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2003,54.06,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2004,58.44,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2005,73.43,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2006,94.25,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2007,119.06,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2008,129.76,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2009,90.92,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2010,84.20,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2011,89.77,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2012,89.56,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2013,90.65,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2014,96.47,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2016,105.40,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2017,114.80,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2018,123.18,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2019,131.61,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2020,141.18,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2021,163.84,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LT,2022,195.05,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2000,35.82,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2001,40.87,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2002,44.32,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2003,49.29,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2004,56.18,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2005,62.59,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2006,69.56,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2007,74.42,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2008,76.91,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2009,76.02,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2010,80.14,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2011,83.09,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2012,86.58,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2013,90.89,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2014,94.88,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2016,106.01,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2017,111.96,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2018,119.86,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2019,131.99,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2020,151.12,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2021,172.15,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LU,2022,188.64,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2000,29.33,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2001,29.41,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2002,43.15,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2003,52.87,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2004,54.31,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2005,67.33,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2006,104.48,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2007,142.37,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2008,143.94,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2009,90.24,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2010,80.35,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2011,88.73,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2012,91.36,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2013,97.62,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2014,103.48,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2016,108.49,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2017,118.01,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2018,129.30,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2019,140.88,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2020,145.77,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2021,161.65,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,LV,2022,184.21,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2000,32.32,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2001,35.42,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2002,39.88,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2003,46.43,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2004,54.26,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2005,58.43,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2006,70.04,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2007,84.75,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2008,94.14,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2009,90.07,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2010,91.04,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2011,89.80,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2012,92.54,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2013,92.16,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2014,94.51,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2016,105.45,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2017,111.03,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2018,117.45,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2019,124.65,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2020,128.86,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2021,135.44,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,MT,2022,144.45,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2000,81.68,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2001,89.48,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2002,95.16,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2003,97.50,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2004,101.40,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2005,106.20,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2006,110.73,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2007,116.10,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2008,118.64,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2009,113.35,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2010,111.40,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2011,109.19,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2012,101.86,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2013,95.75,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2014,96.53,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2016,105.02,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2017,112.93,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2018,123.61,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2019,132.62,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2020,142.75,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2021,164.21,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,NL,2022,186.27,p
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2005,56.01,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2006,76.52,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2007,113.82,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2008,112.89,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2009,109.73,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2010,105.61,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2011,105.70,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2012,102.01,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2013,97.54,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2014,98.50,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2016,101.86,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2017,105.78,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2018,112.74,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2019,122.52,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2020,135.36,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2021,147.77,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PL,2022,165.21,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2000,90.72,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2001,95.66,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2002,96.20,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2003,97.27,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2004,97.92,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2005,100.17,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2006,102.21,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2007,103.61,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2008,107.53,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2009,106.54,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2010,107.36,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2011,102.09,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2012,94.87,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2013,93.09,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2014,97.04,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2016,107.12,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2017,117.02,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2018,129.03,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2019,141.88,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2020,154.33,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2021,168.84,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,PT,2022,190.17,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2008,169.64,e
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2009,129.28,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2010,119.54,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2011,104.83,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2012,99.51,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2013,99.26,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2014,97.22,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2015,100.00,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2016,105.95,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2017,112.36,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2018,118.62,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2019,122.69,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2020,128.44,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2021,134.09,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,RO,2022,143.70,
ESTAT:TIPSHO20(1.0),04/04/23 11:00:00,A,INX_A_AVG,SE,2000,35.38,e
